State.Province,merged_clade,collection_date
Indiana,H3.2010.2-human_seasonal,2018
Illinois,H1.delta2-N2.2002B,2018
Iowa,H1.delta1b-N2.2002A,2018
Iowa,H1.delta1b-N2.2002A,2018
Nebraska,H1.delta1b-N2.2002B,2018
Texas,H1.alpha-N2.2002B,2018
North Carolina,H1.delta2-N2.1998B,2018
North Carolina,H1.delta2-N2.1998B,2018
Minnesota,H1.delta2-N2.1998B,2018
Nebraska,H3.cluster_iva-N2.2002A,2018
California,H1.delta2-N2.1998B,2018
Illinois,H1.alpha-N2.2002B,2018
Oklahoma,H3.2010.2-human_seasonal,2018
Indiana,H1.delta1a-N2.2002B,2018
Iowa,H1.delta1a-N2.2002B,2018
Minnesota,H1.delta2-N2.1998B,2018
North Carolina,H1.delta2-N2.1998B,2018
Iowa,H1.delta2-N2.1998B,2018
Iowa,H1.delta1a-N2.2002B,2018
Iowa,H3.2010.1-N2.2002A,2018
Minnesota,H1.delta2-N2.1998B,2018
Minnesota,H1.gamma2-H1.beta-like-1998,2018
Missouri,H3.2010.1-N2.2002A,2018
North Carolina,H1.delta2-N2.1998B,2018
North Carolina,H1.delta2-N2.1998B,2018
Ohio,H1.delta2-N2.1998B,2018
North Carolina,H1.alpha-N2.2002B,2018
Iowa,H3.cluster_iv-N2.2002B,2018
Oklahoma,H3.2010.1-N2.2002A,2018
Indiana,H1.delta2-N2.1998B,2018
Indiana,H1.delta1a-N2.2002B,2018
Iowa,H1.delta2-N2.1998B,2018
Iowa,H1.delta1b-N2.2002A,2018
Michigan,H3.2010.1-1998,2018
Arkansas,H3.2010.2-human_seasonal,2018
North Carolina,H1.delta2-N2.1998B,2018
North Carolina,H1.alpha-N2.1998B,2018
Pennsylvania,H3.2010.1-N2.2002A,2018
Pennsylvania,H3.2010.1-N2.2002A,2018
Iowa,H1.delta2-N2.1998B,2018
Minnesota,H1.gamma2-H1.beta-like-1998,2018
Minnesota,H3.2010.1-N2.2002B,2018
North Carolina,H1.delta2-N2.1998B,2018
Texas,H3.cluster_iva-N2.2002B,2018
Minnesota,H1.delta1a-N2.2002B,2018
Minnesota,H3.2010.1-N2.2002B,2018
Minnesota,H3.cluster_iva-N2.2002A,2018
South Dakota,H1.gamma-N2.2002B,2018
